cdr_id,case_id,caller,receiver,timestamp,duration,tower,imei
CDR-015702,FIR-2026-0702,+917000847333,+917000831495,2026-03-18T13:47:00.000Z,397,TWR-012-VAISHALI,860000000107963
CDR-015703,FIR-2026-0703,+917000886928,+917000894847,2026-03-18T13:54:00.000Z,434,TWR-001-BENGALURU,860000000113008
CDR-015704,FIR-2026-0704,+917000926523,+917000942361,2026-03-18T14:01:00.000Z,471,TWR-002-CHANDNI,860000000118053
CDR-015705,FIR-2026-0705,+917000966118,+917000950280,2026-03-18T14:08:00.000Z,508,TWR-003-CHARMINAR,860000000123098
CDR-015706,FIR-2026-0706,+917001005713,+917001013632,2026-03-18T14:15:00.000Z,545,TWR-004-GOMTI,860000000128143
CDR-015707,FIR-2026-0707,+917001045308,+917001061146,2026-03-18T14:22:00.000Z,582,TWR-005-HOWRAH,860000000133188
CDR-015708,FIR-2026-0708,+917001084903,+917001069065,2026-03-18T14:29:00.000Z,619,TWR-006-INDIRANAGAR,860000000138233
CDR-015709,FIR-2026-0709,+917001124498,+917001132417,2026-03-18T14:36:00.000Z,656,TWR-007-KOCHI,860000000143278
CDR-015710,FIR-2026-0710,+917001164093,+917001179931,2026-03-18T14:43:00.000Z,693,TWR-008-MUMBAI,860000000148323
CDR-015711,FIR-2026-0711,+917001203688,+917001187850,2026-03-18T14:50:00.000Z,730,TWR-009-PUNE,860000000153368
CDR-015712,FIR-2026-0712,+917001243283,+917001251202,2026-03-18T14:57:00.000Z,767,TWR-010-SECTOR,860000000158413
CDR-015713,FIR-2026-0713,+917001282878,+917001298716,2026-03-18T15:04:00.000Z,804,TWR-011-T,860000000163458
CDR-015714,FIR-2026-0714,+917001322473,+917001306635,2026-03-18T15:11:00.000Z,841,TWR-012-VAISHALI,860000000168503
CDR-015715,FIR-2026-0715,+917001362068,+917001369987,2026-03-18T15:18:00.000Z,878,TWR-001-BENGALURU,860000000173548
CDR-015716,FIR-2026-0716,+917001401663,+917001417501,2026-03-18T15:25:00.000Z,915,TWR-002-CHANDNI,860000000178593
CDR-015717,FIR-2026-0717,+917001441258,+917001425420,2026-03-18T15:32:00.000Z,952,TWR-003-CHARMINAR,860000000183638
CDR-015718,FIR-2026-0718,+917001480853,+917001488772,2026-03-18T15:39:00.000Z,989,TWR-004-GOMTI,860000000188683
CDR-015719,FIR-2026-0719,+917001520448,+917001536286,2026-03-18T15:46:00.000Z,1026,TWR-005-HOWRAH,860000000193728
CDR-015720,FIR-2026-0720,+917001560043,+917001544205,2026-03-18T15:53:00.000Z,1063,TWR-006-INDIRANAGAR,860000000198773
CDR-015721,FIR-2026-0721,+917000023757,+917000031676,2026-03-18T16:00:00.000Z,1100,TWR-004-GOMTI,860000000003027
CDR-015722,FIR-2026-0722,+917000063352,+917000039595,2026-03-18T16:07:00.000Z,1137,TWR-005-HOWRAH,860000000008072
CDR-015723,FIR-2026-0723,+917000102947,+917000087109,2026-03-18T16:14:00.000Z,1174,TWR-006-INDIRANAGAR,860000000013117
CDR-015724,FIR-2026-0724,+917000142542,+917000150461,2026-03-18T16:21:00.000Z,31,TWR-007-KOCHI,860000000018162
CDR-015725,FIR-2026-0725,+917000182137,+917000158380,2026-03-18T16:28:00.000Z,68,TWR-008-MUMBAI,860000000023207
CDR-015726,FIR-2026-0726,+917000221732,+917000205894,2026-03-18T16:35:00.000Z,105,TWR-009-PUNE,860000000028252
CDR-015727,FIR-2026-0727,+917000261327,+917000269246,2026-03-18T16:42:00.000Z,142,TWR-010-SECTOR,860000000033297
CDR-015728,FIR-2026-0728,+917000300922,+917000277165,2026-03-18T16:49:00.000Z,179,TWR-011-T,860000000038342
CDR-015729,FIR-2026-0729,+917000340517,+917000324679,2026-03-18T16:56:00.000Z,216,TWR-012-VAISHALI,860000000043387
CDR-015730,FIR-2026-0730,+917000380112,+917000388031,2026-03-18T17:03:00.000Z,253,TWR-001-BENGALURU,860000000048432
CDR-015731,FIR-2026-0731,+917000419707,+917000395950,2026-03-18T17:10:00.000Z,290,TWR-002-CHANDNI,860000000053477
CDR-015732,FIR-2026-0732,+917000459302,+917000443464,2026-03-18T17:17:00.000Z,327,TWR-003-CHARMINAR,860000000058522
CDR-015733,FIR-2026-0733,+917000498897,+917000506816,2026-03-18T17:24:00.000Z,364,TWR-004-GOMTI,860000000063567
CDR-015734,FIR-2026-0734,+917000538492,+917000514735,2026-03-18T17:31:00.000Z,401,TWR-005-HOWRAH,860000000068612
CDR-015735,FIR-2026-0735,+917000578087,+917000562249,2026-03-18T17:38:00.000Z,438,TWR-006-INDIRANAGAR,860000000073657
CDR-015736,FIR-2026-0736,+917000617682,+917000625601,2026-03-18T17:45:00.000Z,475,TWR-007-KOCHI,860000000078702
CDR-015737,FIR-2026-0737,+917000657277,+917000633520,2026-03-18T17:52:00.000Z,512,TWR-008-MUMBAI,860000000083747
CDR-015738,FIR-2026-0738,+917000696872,+917000681034,2026-03-18T17:59:00.000Z,549,TWR-009-PUNE,860000000088792
CDR-015739,FIR-2026-0739,+917000736467,+917000744386,2026-03-18T18:06:00.000Z,586,TWR-010-SECTOR,860000000093837
CDR-015740,FIR-2026-0740,+917000776062,+917000752305,2026-03-18T18:13:00.000Z,623,TWR-011-T,860000000098882
CDR-015741,FIR-2026-0741,+917000815657,+917000799819,2026-03-18T18:20:00.000Z,660,TWR-012-VAISHALI,860000000103927
CDR-015742,FIR-2026-0742,+917000855252,+917000863171,2026-03-18T18:27:00.000Z,697,TWR-001-BENGALURU,860000000108972
CDR-015743,FIR-2026-0743,+917000894847,+917000871090,2026-03-18T18:34:00.000Z,734,TWR-002-CHANDNI,860000000114017
CDR-015744,FIR-2026-0744,+917000934442,+917000918604,2026-03-18T18:41:00.000Z,771,TWR-003-CHARMINAR,860000000119062
CDR-015745,FIR-2026-0745,+917000974037,+917000981956,2026-03-18T18:48:00.000Z,808,TWR-004-GOMTI,860000000124107
CDR-015746,FIR-2026-0746,+917001013632,+917000989875,2026-03-18T18:55:00.000Z,845,TWR-005-HOWRAH,860000000129152
CDR-015747,FIR-2026-0747,+917001053227,+917001037389,2026-03-18T19:02:00.000Z,882,TWR-006-INDIRANAGAR,860000000134197
CDR-015748,FIR-2026-0748,+917001092822,+917001100741,2026-03-18T19:09:00.000Z,919,TWR-007-KOCHI,860000000139242
CDR-015749,FIR-2026-0749,+917001132417,+917001108660,2026-03-18T19:16:00.000Z,956,TWR-008-MUMBAI,860000000144287
CDR-015750,FIR-2026-0750,+917001172012,+917001156174,2026-03-18T19:23:00.000Z,993,TWR-009-PUNE,860000000149332
CDR-015751,FIR-2026-0751,+917001211607,+917001219526,2026-03-18T19:30:00.000Z,1030,TWR-010-SECTOR,860000000154377
CDR-015752,FIR-2026-0752,+917001251202,+917001227445,2026-03-18T19:37:00.000Z,1067,TWR-011-T,860000000159422
CDR-015753,FIR-2026-0753,+917001290797,+917001274959,2026-03-18T19:44:00.000Z,1104,TWR-012-VAISHALI,860000000164467
CDR-015754,FIR-2026-0754,+917001330392,+917001338311,2026-03-18T19:51:00.000Z,1141,TWR-001-BENGALURU,860000000169512
CDR-015755,FIR-2026-0755,+917001369987,+917001346230,2026-03-18T19:58:00.000Z,1178,TWR-002-CHANDNI,860000000174557
CDR-015756,FIR-2026-0756,+917001409582,+917001393744,2026-03-18T20:05:00.000Z,35,TWR-003-CHARMINAR,860000000179602
CDR-015757,FIR-2026-0757,+917001449177,+917001457096,2026-03-18T20:12:00.000Z,72,TWR-004-GOMTI,860000000184647
CDR-015758,FIR-2026-0758,+917001488772,+917001465015,2026-03-18T20:19:00.000Z,109,TWR-005-HOWRAH,860000000189692
CDR-015759,FIR-2026-0759,+917001528367,+917001512529,2026-03-18T20:26:00.000Z,146,TWR-006-INDIRANAGAR,860000000194737
CDR-015760,FIR-2026-0760,+917001567962,+917001575881,2026-03-18T20:33:00.000Z,183,TWR-007-KOCHI,860000000199782
CDR-015761,FIR-2026-0761,+917000031676,+917000007919,2026-03-18T20:40:00.000Z,220,TWR-005-HOWRAH,860000000004036
CDR-015762,FIR-2026-0762,+917000071271,+917000055433,2026-03-18T20:47:00.000Z,257,TWR-006-INDIRANAGAR,860000000009081
CDR-015763,FIR-2026-0763,+917000110866,+917000079190,2026-03-18T20:54:00.000Z,294,TWR-007-KOCHI,860000000014126
CDR-015764,FIR-2026-0764,+917000150461,+917000126704,2026-03-18T21:01:00.000Z,331,TWR-008-MUMBAI,860000000019171
CDR-015765,FIR-2026-0765,+917000190056,+917000174218,2026-03-18T21:08:00.000Z,368,TWR-009-PUNE,860000000024216
CDR-015766,FIR-2026-0766,+917000229651,+917000197975,2026-03-18T21:15:00.000Z,405,TWR-010-SECTOR,860000000029261
CDR-015767,FIR-2026-0767,+917000269246,+917000245489,2026-03-18T21:22:00.000Z,442,TWR-011-T,860000000034306
CDR-015768,FIR-2026-0768,+917000308841,+917000293003,2026-03-18T21:29:00.000Z,479,TWR-012-VAISHALI,860000000039351
CDR-015769,FIR-2026-0769,+917000348436,+917000316760,2026-03-18T21:36:00.000Z,516,TWR-001-BENGALURU,860000000044396
CDR-015770,FIR-2026-0770,+917000388031,+917000364274,2026-03-18T21:43:00.000Z,553,TWR-002-CHANDNI,860000000049441
CDR-015771,FIR-2026-0771,+917000427626,+917000411788,2026-03-18T21:50:00.000Z,590,TWR-003-CHARMINAR,860000000054486
CDR-015772,FIR-2026-0772,+917000467221,+917000435545,2026-03-18T21:57:00.000Z,627,TWR-004-GOMTI,860000000059531
CDR-015773,FIR-2026-0773,+917000506816,+917000483059,2026-03-18T22:04:00.000Z,664,TWR-005-HOWRAH,860000000064576
CDR-015774,FIR-2026-0774,+917000546411,+917000530573,2026-03-18T22:11:00.000Z,701,TWR-006-INDIRANAGAR,860000000069621
CDR-015775,FIR-2026-0775,+917000586006,+917000554330,2026-03-18T22:18:00.000Z,738,TWR-007-KOCHI,860000000074666
CDR-015776,FIR-2026-0776,+917000625601,+917000601844,2026-03-18T22:25:00.000Z,775,TWR-008-MUMBAI,860000000079711
CDR-015777,FIR-2026-0777,+917000665196,+917000649358,2026-03-18T22:32:00.000Z,812,TWR-009-PUNE,860000000084756
CDR-015778,FIR-2026-0778,+917000704791,+917000673115,2026-03-18T22:39:00.000Z,849,TWR-010-SECTOR,860000000089801
CDR-015779,FIR-2026-0779,+917000744386,+917000720629,2026-03-18T22:46:00.000Z,886,TWR-011-T,860000000094846
CDR-015780,FIR-2026-0780,+917000783981,+917000768143,2026-03-18T22:53:00.000Z,923,TWR-012-VAISHALI,860000000099891
CDR-015781,FIR-2026-0781,+917000823576,+917000791900,2026-03-18T23:00:00.000Z,960,TWR-001-BENGALURU,860000000104936
CDR-015782,FIR-2026-0782,+917000863171,+917000839414,2026-03-18T23:07:00.000Z,997,TWR-002-CHANDNI,860000000109981
CDR-015783,FIR-2026-0783,+917000902766,+917000886928,2026-03-18T23:14:00.000Z,1034,TWR-003-CHARMINAR,860000000115026
CDR-015784,FIR-2026-0784,+917000942361,+917000910685,2026-03-18T23:21:00.000Z,1071,TWR-004-GOMTI,860000000120071
CDR-015785,FIR-2026-0785,+917000981956,+917000958199,2026-03-18T23:28:00.000Z,1108,TWR-005-HOWRAH,860000000125116
CDR-015786,FIR-2026-0786,+917001021551,+917001005713,2026-03-18T23:35:00.000Z,1145,TWR-006-INDIRANAGAR,860000000130161
CDR-015787,FIR-2026-0787,+917001061146,+917001029470,2026-03-18T23:42:00.000Z,1182,TWR-007-KOCHI,860000000135206
CDR-015788,FIR-2026-0788,+917001100741,+917001076984,2026-03-18T23:49:00.000Z,39,TWR-008-MUMBAI,860000000140251
CDR-015789,FIR-2026-0789,+917001140336,+917001124498,2026-03-18T23:56:00.000Z,76,TWR-009-PUNE,860000000145296
CDR-015790,FIR-2026-0790,+917001179931,+917001148255,2026-03-19T00:03:00.000Z,113,TWR-010-SECTOR,860000000150341
CDR-015791,FIR-2026-0791,+917001219526,+917001195769,2026-03-19T00:10:00.000Z,150,TWR-011-T,860000000155386
CDR-015792,FIR-2026-0792,+917001259121,+917001243283,2026-03-19T00:17:00.000Z,187,TWR-012-VAISHALI,860000000160431
CDR-015793,FIR-2026-0793,+917001298716,+917001267040,2026-03-19T00:24:00.000Z,224,TWR-001-BENGALURU,860000000165476
CDR-015794,FIR-2026-0794,+917001338311,+917001314554,2026-03-19T00:31:00.000Z,261,TWR-002-CHANDNI,860000000170521
CDR-015795,FIR-2026-0795,+917001377906,+917001362068,2026-03-19T00:38:00.000Z,298,TWR-003-CHARMINAR,860000000175566
CDR-015796,FIR-2026-0796,+917001417501,+917001385825,2026-03-19T00:45:00.000Z,335,TWR-004-GOMTI,860000000180611
CDR-015797,FIR-2026-0797,+917001457096,+917001433339,2026-03-19T00:52:00.000Z,372,TWR-005-HOWRAH,860000000185656
CDR-015798,FIR-2026-0798,+917001496691,+917001480853,2026-03-19T00:59:00.000Z,409,TWR-006-INDIRANAGAR,860000000190701
CDR-015799,FIR-2026-0799,+917001536286,+917001504610,2026-03-19T01:06:00.000Z,446,TWR-007-KOCHI,860000000195746
CDR-015800,FIR-2026-0800,+917001575881,+917001552124,2026-03-19T01:13:00.000Z,483,TWR-008-MUMBAI,860000000200791
CDR-015801,FIR-2026-0801,+917000000000,+917000023757,2026-03-19T01:20:00.000Z,520,TWR-001-BENGALURU,860000000000000
CDR-015802,FIR-2026-0802,+917000039595,+917000047514,2026-03-19T01:27:00.000Z,557,TWR-002-CHANDNI,860000000005045
CDR-015803,FIR-2026-0803,+917000079190,+917000095028,2026-03-19T01:34:00.000Z,594,TWR-003-CHARMINAR,860000000010090
CDR-015804,FIR-2026-0804,+917000118785,+917000142542,2026-03-19T01:41:00.000Z,631,TWR-004-GOMTI,860000000015135
CDR-015805,FIR-2026-0805,+917000158380,+917000166299,2026-03-19T01:48:00.000Z,668,TWR-005-HOWRAH,860000000020180
CDR-015806,FIR-2026-0806,+917000197975,+917000213813,2026-03-19T01:55:00.000Z,705,TWR-006-INDIRANAGAR,860000000025225
CDR-015807,FIR-2026-0807,+917000237570,+917000261327,2026-03-19T02:02:00.000Z,742,TWR-007-KOCHI,860000000030270
CDR-015808,FIR-2026-0808,+917000277165,+917000285084,2026-03-19T02:09:00.000Z,779,TWR-008-MUMBAI,860000000035315
CDR-015809,FIR-2026-0809,+917000316760,+917000332598,2026-03-19T02:16:00.000Z,816,TWR-009-PUNE,860000000040360
CDR-015810,FIR-2026-0810,+917000356355,+917000380112,2026-03-19T02:23:00.000Z,853,TWR-010-SECTOR,860000000045405
CDR-015811,FIR-2026-0811,+917000395950,+917000403869,2026-03-19T02:30:00.000Z,890,TWR-011-T,860000000050450
CDR-015812,FIR-2026-0812,+917000435545,+917000451383,2026-03-19T02:37:00.000Z,927,TWR-012-VAISHALI,860000000055495
CDR-015813,FIR-2026-0813,+917000475140,+917000498897,2026-03-19T02:44:00.000Z,964,TWR-001-BENGALURU,860000000060540
CDR-015814,FIR-2026-0814,+917000514735,+917000522654,2026-03-19T02:51:00.000Z,1001,TWR-002-CHANDNI,860000000065585
CDR-015815,FIR-2026-0815,+917000554330,+917000570168,2026-03-19T02:58:00.000Z,1038,TWR-003-CHARMINAR,860000000070630
CDR-015816,FIR-2026-0816,+917000593925,+917000617682,2026-03-19T03:05:00.000Z,1075,TWR-004-GOMTI,860000000075675
CDR-015817,FIR-2026-0817,+917000633520,+917000641439,2026-03-19T03:12:00.000Z,1112,TWR-005-HOWRAH,860000000080720
CDR-015818,FIR-2026-0818,+917000673115,+917000688953,2026-03-19T03:19:00.000Z,1149,TWR-006-INDIRANAGAR,860000000085765
CDR-015819,FIR-2026-0819,+917000712710,+917000736467,2026-03-19T03:26:00.000Z,1186,TWR-007-KOCHI,860000000090810
CDR-015820,FIR-2026-0820,+917000752305,+917000760224,2026-03-19T03:33:00.000Z,43,TWR-008-MUMBAI,860000000095855
CDR-015821,FIR-2026-0821,+917000791900,+917000807738,2026-03-19T03:40:00.000Z,80,TWR-009-PUNE,860000000100900
CDR-015822,FIR-2026-0822,+917000831495,+917000855252,2026-03-19T03:47:00.000Z,117,TWR-010-SECTOR,860000000105945
CDR-015823,FIR-2026-0823,+917000871090,+917000879009,2026-03-19T03:54:00.000Z,154,TWR-011-T,860000000110990
CDR-015824,FIR-2026-0824,+917000910685,+917000926523,2026-03-19T04:01:00.000Z,191,TWR-012-VAISHALI,860000000116035
CDR-015825,FIR-2026-0825,+917000950280,+917000974037,2026-03-19T04:08:00.000Z,228,TWR-001-BENGALURU,860000000121080
CDR-015826,FIR-2026-0826,+917000989875,+917000997794,2026-03-19T04:15:00.000Z,265,TWR-002-CHANDNI,860000000126125
CDR-015827,FIR-2026-0827,+917001029470,+917001045308,2026-03-19T04:22:00.000Z,302,TWR-003-CHARMINAR,860000000131170
CDR-015828,FIR-2026-0828,+917001069065,+917001092822,2026-03-19T04:29:00.000Z,339,TWR-004-GOMTI,860000000136215
CDR-015829,FIR-2026-0829,+917001108660,+917001116579,2026-03-19T04:36:00.000Z,376,TWR-005-HOWRAH,860000000141260
CDR-015830,FIR-2026-0830,+917001148255,+917001164093,2026-03-19T04:43:00.000Z,413,TWR-006-INDIRANAGAR,860000000146305
CDR-015831,FIR-2026-0831,+917001187850,+917001211607,2026-03-19T04:50:00.000Z,450,TWR-007-KOCHI,860000000151350
CDR-015832,FIR-2026-0832,+917001227445,+917001235364,2026-03-19T04:57:00.000Z,487,TWR-008-MUMBAI,860000000156395
CDR-015833,FIR-2026-0833,+917001267040,+917001282878,2026-03-19T05:04:00.000Z,524,TWR-009-PUNE,860000000161440
CDR-015834,FIR-2026-0834,+917001306635,+917001330392,2026-03-19T05:11:00.000Z,561,TWR-010-SECTOR,860000000166485
CDR-015835,FIR-2026-0835,+917001346230,+917001354149,2026-03-19T05:18:00.000Z,598,TWR-011-T,860000000171530
CDR-015836,FIR-2026-0836,+917001385825,+917001401663,2026-03-19T05:25:00.000Z,635,TWR-012-VAISHALI,860000000176575
CDR-015837,FIR-2026-0837,+917001425420,+917001449177,2026-03-19T05:32:00.000Z,672,TWR-001-BENGALURU,860000000181620
CDR-015838,FIR-2026-0838,+917001465015,+917001472934,2026-03-19T05:39:00.000Z,709,TWR-002-CHANDNI,860000000186665
CDR-015839,FIR-2026-0839,+917001504610,+917001520448,2026-03-19T05:46:00.000Z,746,TWR-003-CHARMINAR,860000000191710
CDR-015840,FIR-2026-0840,+917001544205,+917001567962,2026-03-19T05:53:00.000Z,783,TWR-004-GOMTI,860000000196755
CDR-015841,FIR-2026-0841,+917000007919,+917000015838,2026-03-19T06:00:00.000Z,820,TWR-002-CHANDNI,860000000001009
CDR-015842,FIR-2026-0842,+917000047514,+917000063352,2026-03-19T06:07:00.000Z,857,TWR-003-CHARMINAR,860000000006054
CDR-015843,FIR-2026-0843,+917000087109,+917000110866,2026-03-19T06:14:00.000Z,894,TWR-004-GOMTI,860000000011099
CDR-015844,FIR-2026-0844,+917000126704,+917000134623,2026-03-19T06:21:00.000Z,931,TWR-005-HOWRAH,860000000016144
CDR-015845,FIR-2026-0845,+917000166299,+917000182137,2026-03-19T06:28:00.000Z,968,TWR-006-INDIRANAGAR,860000000021189
CDR-015846,FIR-2026-0846,+917000205894,+917000229651,2026-03-19T06:35:00.000Z,1005,TWR-007-KOCHI,860000000026234
CDR-015847,FIR-2026-0847,+917000245489,+917000253408,2026-03-19T06:42:00.000Z,1042,TWR-008-MUMBAI,860000000031279
CDR-015848,FIR-2026-0848,+917000285084,+917000300922,2026-03-19T06:49:00.000Z,1079,TWR-009-PUNE,860000000036324
CDR-015849,FIR-2026-0849,+917000324679,+917000348436,2026-03-19T06:56:00.000Z,1116,TWR-010-SECTOR,860000000041369
CDR-015850,FIR-2026-0850,+917000364274,+917000372193,2026-03-19T07:03:00.000Z,1153,TWR-011-T,860000000046414
CDR-015851,FIR-2026-0851,+917000403869,+917000419707,2026-03-19T07:10:00.000Z,1190,TWR-012-VAISHALI,860000000051459
CDR-015852,FIR-2026-0852,+917000443464,+917000467221,2026-03-19T07:17:00.000Z,47,TWR-001-BENGALURU,860000000056504
CDR-015853,FIR-2026-0853,+917000483059,+917000490978,2026-03-19T07:24:00.000Z,84,TWR-002-CHANDNI,860000000061549
CDR-015854,FIR-2026-0854,+917000522654,+917000538492,2026-03-19T07:31:00.000Z,121,TWR-003-CHARMINAR,860000000066594
CDR-015855,FIR-2026-0855,+917000562249,+917000586006,2026-03-19T07:38:00.000Z,158,TWR-004-GOMTI,860000000071639
CDR-015856,FIR-2026-0856,+917000601844,+917000609763,2026-03-19T07:45:00.000Z,195,TWR-005-HOWRAH,860000000076684
CDR-015857,FIR-2026-0857,+917000641439,+917000657277,2026-03-19T07:52:00.000Z,232,TWR-006-INDIRANAGAR,860000000081729
CDR-015858,FIR-2026-0858,+917000681034,+917000704791,2026-03-19T07:59:00.000Z,269,TWR-007-KOCHI,860000000086774
CDR-015859,FIR-2026-0859,+917000720629,+917000728548,2026-03-19T08:06:00.000Z,306,TWR-008-MUMBAI,860000000091819
CDR-015860,FIR-2026-0860,+917000760224,+917000776062,2026-03-19T08:13:00.000Z,343,TWR-009-PUNE,860000000096864
CDR-015861,FIR-2026-0861,+917000799819,+917000823576,2026-03-19T08:20:00.000Z,380,TWR-010-SECTOR,860000000101909
CDR-015862,FIR-2026-0862,+917000839414,+917000847333,2026-03-19T08:27:00.000Z,417,TWR-011-T,860000000106954
CDR-015863,FIR-2026-0863,+917000879009,+917000894847,2026-03-19T08:34:00.000Z,454,TWR-012-VAISHALI,860000000111999
CDR-015864,FIR-2026-0864,+917000918604,+917000942361,2026-03-19T08:41:00.000Z,491,TWR-001-BENGALURU,860000000117044
CDR-015865,FIR-2026-0865,+917000958199,+917000966118,2026-03-19T08:48:00.000Z,528,TWR-002-CHANDNI,860000000122089
CDR-015866,FIR-2026-0866,+917000997794,+917001013632,2026-03-19T08:55:00.000Z,565,TWR-003-CHARMINAR,860000000127134
CDR-015867,FIR-2026-0867,+917001037389,+917001061146,2026-03-19T09:02:00.000Z,602,TWR-004-GOMTI,860000000132179
CDR-015868,FIR-2026-0868,+917001076984,+917001084903,2026-03-19T09:09:00.000Z,639,TWR-005-HOWRAH,860000000137224
CDR-015869,FIR-2026-0869,+917001116579,+917001132417,2026-03-19T09:16:00.000Z,676,TWR-006-INDIRANAGAR,860000000142269
CDR-015870,FIR-2026-0870,+917001156174,+917001179931,2026-03-19T09:23:00.000Z,713,TWR-007-KOCHI,860000000147314
CDR-015871,FIR-2026-0871,+917001195769,+917001203688,2026-03-19T09:30:00.000Z,750,TWR-008-MUMBAI,860000000152359
CDR-015872,FIR-2026-0872,+917001235364,+917001251202,2026-03-19T09:37:00.000Z,787,TWR-009-PUNE,860000000157404
CDR-015873,FIR-2026-0873,+917001274959,+917001298716,2026-03-19T09:44:00.000Z,824,TWR-010-SECTOR,860000000162449
CDR-015874,FIR-2026-0874,+917001314554,+917001322473,2026-03-19T09:51:00.000Z,861,TWR-011-T,860000000167494
CDR-015875,FIR-2026-0875,+917001354149,+917001369987,2026-03-19T09:58:00.000Z,898,TWR-012-VAISHALI,860000000172539
CDR-015876,FIR-2026-0876,+917001393744,+917001417501,2026-03-19T10:05:00.000Z,935,TWR-001-BENGALURU,860000000177584
CDR-015877,FIR-2026-0877,+917001433339,+917001441258,2026-03-19T10:12:00.000Z,972,TWR-002-CHANDNI,860000000182629
CDR-015878,FIR-2026-0878,+917001472934,+917001488772,2026-03-19T10:19:00.000Z,1009,TWR-003-CHARMINAR,860000000187674
CDR-015879,FIR-2026-0879,+917001512529,+917001536286,2026-03-19T10:26:00.000Z,1046,TWR-004-GOMTI,860000000192719
CDR-015880,FIR-2026-0880,+917001552124,+917001560043,2026-03-19T10:33:00.000Z,1083,TWR-005-HOWRAH,860000000197764
CDR-015881,FIR-2026-0881,+917000015838,+917000031676,2026-03-19T10:40:00.000Z,1120,TWR-003-CHARMINAR,860000000002018
CDR-015882,FIR-2026-0882,+917000055433,+917000039595,2026-03-19T10:47:00.000Z,1157,TWR-004-GOMTI,860000000007063
CDR-015883,FIR-2026-0883,+917000095028,+917000102947,2026-03-19T10:54:00.000Z,1194,TWR-005-HOWRAH,860000000012108
CDR-015884,FIR-2026-0884,+917000134623,+917000150461,2026-03-19T11:01:00.000Z,51,TWR-006-INDIRANAGAR,860000000017153
CDR-015885,FIR-2026-0885,+917000174218,+917000158380,2026-03-19T11:08:00.000Z,88,TWR-007-KOCHI,860000000022198
CDR-015886,FIR-2026-0886,+917000213813,+917000221732,2026-03-19T11:15:00.000Z,125,TWR-008-MUMBAI,860000000027243
CDR-015887,FIR-2026-0887,+917000253408,+917000269246,2026-03-19T11:22:00.000Z,162,TWR-009-PUNE,860000000032288
CDR-015888,FIR-2026-0888,+917000293003,+917000277165,2026-03-19T11:29:00.000Z,199,TWR-010-SECTOR,860000000037333
CDR-015889,FIR-2026-0889,+917000332598,+917000340517,2026-03-19T11:36:00.000Z,236,TWR-011-T,860000000042378
CDR-015890,FIR-2026-0890,+917000372193,+917000388031,2026-03-19T11:43:00.000Z,273,TWR-012-VAISHALI,860000000047423
CDR-015891,FIR-2026-0891,+917000411788,+917000395950,2026-03-19T11:50:00.000Z,310,TWR-001-BENGALURU,860000000052468
CDR-015892,FIR-2026-0892,+917000451383,+917000459302,2026-03-19T11:57:00.000Z,347,TWR-002-CHANDNI,860000000057513
CDR-015893,FIR-2026-0893,+917000490978,+917000506816,2026-03-19T12:04:00.000Z,384,TWR-003-CHARMINAR,860000000062558
CDR-015894,FIR-2026-0894,+917000530573,+917000514735,2026-03-19T12:11:00.000Z,421,TWR-004-GOMTI,860000000067603
CDR-015895,FIR-2026-0895,+917000570168,+917000578087,2026-03-19T12:18:00.000Z,458,TWR-005-HOWRAH,860000000072648
CDR-015896,FIR-2026-0896,+917000609763,+917000625601,2026-03-19T12:25:00.000Z,495,TWR-006-INDIRANAGAR,860000000077693
CDR-015897,FIR-2026-0897,+917000649358,+917000633520,2026-03-19T12:32:00.000Z,532,TWR-007-KOCHI,860000000082738
CDR-015898,FIR-2026-0898,+917000688953,+917000696872,2026-03-19T12:39:00.000Z,569,TWR-008-MUMBAI,860000000087783
CDR-015899,FIR-2026-0899,+917000728548,+917000744386,2026-03-19T12:46:00.000Z,606,TWR-009-PUNE,860000000092828
CDR-015900,FIR-2026-0900,+917000768143,+917000752305,2026-03-19T12:53:00.000Z,643,TWR-010-SECTOR,860000000097873
CDR-015901,FIR-2026-0901,+917000807738,+917000815657,2026-03-19T13:00:00.000Z,680,TWR-011-T,860000000102918
CDR-015902,FIR-2026-0902,+917000847333,+917000863171,2026-03-19T13:07:00.000Z,717,TWR-012-VAISHALI,860000000107963
CDR-015903,FIR-2026-0903,+917000886928,+917000871090,2026-03-19T13:14:00.000Z,754,TWR-001-BENGALURU,860000000113008
CDR-015904,FIR-2026-0904,+917000926523,+917000934442,2026-03-19T13:21:00.000Z,791,TWR-002-CHANDNI,860000000118053
CDR-015905,FIR-2026-0905,+917000966118,+917000981956,2026-03-19T13:28:00.000Z,828,TWR-003-CHARMINAR,860000000123098
CDR-015906,FIR-2026-0906,+917001005713,+917000989875,2026-03-19T13:35:00.000Z,865,TWR-004-GOMTI,860000000128143
CDR-015907,FIR-2026-0907,+917001045308,+917001053227,2026-03-19T13:42:00.000Z,902,TWR-005-HOWRAH,860000000133188
CDR-015908,FIR-2026-0908,+917001084903,+917001100741,2026-03-19T13:49:00.000Z,939,TWR-006-INDIRANAGAR,860000000138233
CDR-015909,FIR-2026-0909,+917001124498,+917001108660,2026-03-19T13:56:00.000Z,976,TWR-007-KOCHI,860000000143278
CDR-015910,FIR-2026-0910,+917001164093,+917001172012,2026-03-19T14:03:00.000Z,1013,TWR-008-MUMBAI,860000000148323
